Tweet,Username,Date
"Comelec's Election Records and Statistics Department data showed that there are some 65.72 million registered voters this year, from 61.84 million in 2019. #BilangPilipino2022 #Elections2022",philstarlife,4/30/2022
"Noong 2019 midterm elections, 2,607 lamang sa 5,232 na rehistradong PDL voters sa New Bilibid Prison ang nakaboto. #BilangPilipino2022 #BotantengFrontliner",News5PH,4/29/2022
"Presidential bet Sen. Ping Lacson takes his campaign to Bicol, expressing confidence that he would convert voters in the stronghold of fellow candidate Vice Pres. Leni Robredo. #BilangPilipino2022",onenewsph,4/29/2022
"BREAKIING: Mga positibo sa COVID-19 at mga nasa isolation o quarantine facility, hindi na makakaboto sa #Eleksyon2022 sa May 9, ayon sa Comelec",gmanews,4/29/2022
"Those With Covid-19 Symptoms Still Allowed To Vote: DILG#Eleksyon2022#BlackPearlConsultancyPH#BlackPearlGovernanceAndLegislation",BlackPearl_Inc,4/29/2022
"Given na karamihan sa mga Alert Level 2 areas ay mga historically Leni provinces, hindi kayâ, parang kakasangkapanin pa ang Covid quarantine para ipanalo yung trip nilang kandidato? #Eleksyon2022 #Halalan2022",pajkaro312,4/29/2022
"Ayon sa COMELEC, hindi makakaboto ang mga magpopositibo sa COVID-19, kabilang na rito ang mga nasa isolation at quarantine facilities.Mga bhie, let's continue following minumum health standards para hindi ito maging hadlang sa pagboto! 🙏🏻#eBotoPH #Halalan2022 #Eleksyon2022",eBotoPH,4/29/2022
Rally kayo ng rally. Padamihan kayo ng drone shots. Payabangan sa kampanya. Kaya tayo lockdown ulit sa May. COVID is not yet over. Tandaan nyo yan. #Eleksyon2022,CocoOrquillas,4/29/2022
"Makakaboto sa eleksyon kung may sintomas ng COVID-19?#PILIpinasIkawAtAko#VoteSAFEPilipinas#Eleksyon2022#COVID19PH",PIACaraga,4/29/2022
"Hey @Comelec, anong kaputang inahang ito? Sa Amerika, noong 2020, pinayagan ang mga nagpositibo sa Covid na bumoto in person.Wala pang mga bakuna noon.#Eleksyon2022 #Halalan2022 #Comelec #Covid19",pajkaro312,4/29/2022
"BREAKING NEWS: Mga positibo sa COVID-19 at mga nasa isolation o quarantine facility, hindi na makakaboto sa #Eleksyon2022 sa May 9, ayon sa Commission on Elections (COMELEC).",dzbb,4/29/2022
"Mga positibo sa COVID-19 na naka-quarantine sa bahay, hindi pipigilan ng COMELEC na makaboto sa #Eleksyon2022.#SuperBalitaSaHapon",dzbb,4/29/2022
what's the best time para pumunta sa voting precinct? #Election2022PH #Halalan2022,kenluvxz,5/6/2022
Robin Padilla hits no 3 on the latest Pulse Asia Survey #PulseAsia #RobinPadilla #election2022ph,NewsandStor1,5/3/2022
"Dear Heavenly Father,May the right candidate winAccording to your will#Election2022PH",Beyond_Jed,5/6/2022
Remember that your vote can shift the lives of many. So make it count! #VoteWisely #Election2022PH,AmihanGlobal,5/6/2022
Simultaneous FTS of VCM in the entire Pampanga... #PiliPinas #Election2022PH,errol_ramirez,5/4/2022
BEING A POLITICIAN IS NOT ABOUT BEING THE MOST POWERFUL PERSON IN YOUR PLACEEEE!!! SO STOP AIMING FOR POWER!!! WE NEED A LEADER NOT A SUPERHERO!!! #Election2022PH #KapangyarihanPV #SBEN19 #SB19 #BenAndBenxSB19,im_anya_,5/5/2022
finallyyyyyyyyyyy !!!!! done voting..may the best president win. #Election2022PH #Elections2022,DXB_BTSArmy,5/5/2022
"Mayo 9 is very near. Can someone comfort me because I'm feeling anxious about the election...Each day brings us closer to the #Election2022PH, and my anxiety grows.",neuronakaya,5/3/2022
"Some of my colleagues tried to contact taho vendors for tomorrow and fullybooked na daw lahat sila tomorrow, those nearby Makati. ☺️😉 so babaha ng taho bukas! ☺️☺️ #ELECTION2022PH#LeniKiko2022#KulayRosasAngBukas",jahsamaisan,5/6/2022
"5 days before 2022 electionFight as one or fall as many. You choose. ❤💚✌ 👊 #Election2022ph#Halalan2022",LebAckerman08,5/4/2022
6 days before 2022 election United we are stronger ❤💚✌👊 #Election2022ph #Halalan2022,LebAckerman08,5/3/2022
Me na first time voter & undecided: #Halalan2022 #Election2022PH,JC12019,5/5/2022
List of the names who voted YES for Terror Bill! #NeverForget #Election2022PH,cheersmargaux,5/6/2022
"3 days before 2022 election Stand as one and brave this battle. United, we are undefeatable.#Election2022PH#Halalan2022",LebAckerman08,5/6/2022
"Really wish everyone's insolence pays off because if it doesn't...Good luck.#Election2022PH",DarkbendPlays,5/3/2022
"We may have differences in our preferences this election, let it not divide our country even more but unite us as Filipinos #election2022ph",yeojiglesias,5/3/2022
"It's time to THINK about your future as you THINK about whom you'll give your vote to. Go out and VOTE! Let your voice be counted!#Election2022PH #VoteBlueIn2022 #vote",dxtrmorales1984,5/6/2022
"Your candidate of choice does not define who you are. But it does reflect your values.#Election2022PH",chanvv_,5/6/2022
"Wala ba free therapy diyan after the elections, I'm emotionally and mentally drained na. #Election2022PH",RosieRose_7,5/4/2022
"Endorsement is just an endorsement, at the end of the day, it will still be your moral standards that you should highly consider and follow. #Election2022PH",LordGod_Helios,5/5/2022
If the leader you support now encouraged DIVISION how will it UNITE the country you belong? #Logic #Election2022PH,DJmovez,5/4/2022
PLEASE EVERY ONE! DON'T USE YOUR FAN ACCOUNT WHEN TWITTING ABOUT POLITICS! IT'S JUST UNPROFESSIONAL! 🤦‍♀️🤦‍♀️ #KpopForBBM #Election2022PH,dkdlfls_wpdls,5/5/2022
"I pray and hope that after the election, we do not lose something much bigger and much more valuable than our views and perceptions.#Election2022PH #election",ArdeeVisa,5/4/2022
"If Jesus Christ is a Filipino and living with us today, who would you think would he vote for?#Think #NaisipKoLang Wag ma-trigger.#Election2022PH",allaboutvaughn,5/7/2022
"Kakampinks, let’s only share Leni-Kiko content and all Senators! Share fact checking posts but no more Marcos content. We already shared enough. Now let us share VPL’s platform. Laban! #LeniKikoAllTheWay #LetLeniLead #LeniLiwanagSaDilim #BilangPilipino2022 #Election2022PH",feiyie,5/4/2022
"Papunta pa lang tayo sa exciting part, Pinas: 1st physical album ni Eonni @Hyoyeon_djhyo(pre-ordered both versions bc dasurv), @_IUofficiallightstick V3 (pre-ordered too, salamat sa good budol vv korique points to ponder @_AJDT@bliss_XCIV) and... #Election2022PH God Bless us!!",mariaheddvr_,5/4/2022
"For our #MindfulMonday, check out what Kepner-Tregoe has to say about decision-making and how you can apply it not only this coming election but also to complex work decisions.#ManilaExeconGroupInc #KepnerTregoe #DecisionMaking #election2022ph #Work",ManilaExecon,5/2/2022
"See you tomorrow, Kakampinks!!! Thank you Atty. Mel!!! #IpanloNa10ParaSaLahat #Election2022PH",jariledmar,5/7/2022
Endorsing Senate Vicente Tito Sotto for Vice President of the Republic of the Philippines #Election2022PH spread the news 💚,AteSaraAndrade,5/4/2022
"Throw Stat subjects… sa google trends nalang tayo. No calculators, no mind-boggling designs, no sweat!🤭🤭🤭#Halalan2022#Election2022PH",sheg_shiki,5/4/2022
"5 days to go. The election is getting closer, and sanguinely, we will vote for those who deserve to be the next leaders in our country, and hopefully, we will not give credence to mere rumors that are erroneous. think before you vote! #Election2022PH",freshsxs,5/4/2022
"TRUTH HURTS BUT LIES KILL#VoteWisely #Election2022PH",zuuuuuhh,5/6/2022
"I don't want to be on the wrong side of history. How about you? 🇵🇭#Election2022PH#FilipinoFirst",deimongod32,5/4/2022
"For the love of GOD and to my country. I am now officially endorse VP Leni Robredo as next PH President.#Election2022PH #KakamPINK",MYKSISON,5/6/2022
"#BicolIsPink#NagaIsPink #Ipana10NatinParaSaLahat #AngatBuhayPilipinoChel Diokno#Election2022PH #ChelDioknoSaSenado HE CAME HOMESarah GPROUD LOYALISTA AKORockwellLondonHEYDAY WITH MC SUNGHOONCHART TOPPER JIN2seokWELCOME BACKMC WONYOUNG MEETS DEPOSITORSMusic Bank",mindobdob,5/6/2022
"Real Talk! Imagine the BIG consequences.#Election2022PH",Reejane,5/5/2022
"Salute to all those who stayed friends & respected everyone despite their Political choices & differences 👌#morningthought #Election2022PH #SB19",JennyMalabanan3,5/6/2022
"Five days until Election Day, and I'm still undecided about who to vote. How do you guys come up with your bets, especially for the President and Vice President candidates? #rosamaria #notrelatedtowriting #butstillimportant #Election2022PH",writerrosamaria,5/4/2022
"Just curious. Puro red, green, pink, blue this #Election2022PH . Paano kapag colorblind? 🙈 k. Thanks. Bye. Let's not be influenced by colors, trends, and all that. Let's freely shade those ballots & exercise our right of suffrage.",sheismirriam,5/5/2022
"BBM once said ...""IT'S OKAY TO DISAGREE, BUT DON'T LET YOUR HATE OVERCOME YOUR HUMANITY.""Respect mine and I'll respect yours❤️💚Thank you!🥰🇵🇭#BBMSARA2022 #UNITEAM#Election2022PH",Eri_caj,5/6/2022
"Counting days before the election.Be wise and know your vote. Peace voting everyone. 💜#PeaceAndLove #peacevoting #Elections2022 #election #Election2022PH #peace #Harmony #winorlose 💜",jastynaira1,5/4/2022
Sino sa mga kandidato ang may makabuluhang plataporma? Alamin natin! #halalan2022 #BBM #LeniRobredo,InfoVoter22,5/1/2022
Tunay na lider ang hinahanap natin. Sino ang makakapagdala ng pagbabago? #halalan2022 #ElectionPH,PilipinasVotes_,5/1/2022
Alin ang mga isyu na dapat nating tutukan sa halalan? #halalan2022 #PHVote #Duterte,CitizenWatch22,5/2/2022
"Sa darating na eleksyon, alamin natin ang plataporma ng mga kandidato. #halalan2022 #PHVote",BotoMoTo22,5/2/2022
"May mga bagong mukha, may mga kilalang pangalan. Sino ang iboboto mo? #halalan2022 #ElectionPH",PilipinasDecide_,5/3/2022
Bumoto tayo para sa pag-unlad at pag-asa ng bansa! #halalan2022 #PHVote,PinoyBoto22,5/3/2022
"BBM, Leni, o iba pa? Sino ang karapat-dapat na maging pangulo? #halalan2022 #PHVote",HalalanInsights_,5/4/2022
"Malapit na ang halalan. Huwag tayong maging apathetic, mag-research at bumoto ng wasto! #halalan2022 #ElectionPH",PhilVoteNow_,5/4/2022
Duterte administration: Anong mga naging tagumpay at kahinaan? Alamin sa #halalan2022! #PHVote,PolicyMatters22,5/5/2022
Sino ang makakapagdala ng totoong pagbabago sa bansa? #halalan2022 #PHVote,NationFirst22,5/5/2022
"BBM, Leni, at iba pa. Malalaman natin ang kanilang mga plataporma sa mga debates. #halalan2022 #ElectionPH",DebateWatch22,5/6/2022
Alin ang mga isyu na dapat nating tutukan sa halalan? #halalan2022 #PHVote #Duterte,IssuesPH_,5/6/2022
Sino ang mga kandidato na may malasakit sa kalusugan ng bayan? Alamin natin! #halalan2022 #PHHealth,HealthMatters22,5/7/2022
Malapit na ang eleksyon. Alamin natin ang mga programa ng mga kandidato para sa edukasyon. #halalan2022 #EdukasyonPH,EdSolutions22,5/7/2022
Sino ang dapat nating piliin para sa kinabukasan ng bansa? #halalan2022 #PHVote,YouthVoice22,5/1/2022
Alamin natin ang mga posisyon ng mga kandidato ukol sa kalikasan at klima. #halalan2022 #PHEnvironment,EcoWarrior22,5/1/2022
Duterte administration: Anong mga naging tagumpay at kahinaan? Alamin sa #halalan2022! #PHVote,PolicyMatters22,5/2/2022
"Malapit na ang halalan. Huwag tayong maging apathetic, mag-research at bumoto ng wasto! #halalan2022 #ElectionPH",PhilVoteNow_,5/2/2022
"BBM, Leni, o iba pa? Sino ang karapat-dapat na maging pangulo? #halalan2022 #PHVote",HalalanInsights_,5/3/2022
Bumoto tayo para sa pag-unlad at pag-asa ng bansa! #halalan2022 #PHVote,PinoyBoto22,5/3/2022
Sino ang dapat nating piliin para sa kinabukasan ng bansa? #halalan2022 #PHVote,YouthVoice22,5/4/2022
Alamin natin ang mga posisyon ng mga kandidato ukol sa kalikasan at klima. #halalan2022 #PHEnvironment,EcoWarrior22,5/4/2022
"BBM, Leni, at iba pa. Malalaman natin ang kanilang mga plataporma sa mga debates. #halalan2022 #ElectionPH",DebateWatch22,5/5/2022
Sino ang makakapagdala ng totoong pagbabago sa bansa? #halalan2022 #PHVote,NationFirst22,5/5/2022
Sino sa mga kandidato ang may makabuluhang plataporma? Alamin natin! #halalan2022 #BBM #LeniRobredo,InfoVoter22,5/6/2022
Malalaman natin ang mga plano ng mga kandidato ukol sa ekonomiya. #halalan2022 #PHEconomy,EconomicPulse_,5/6/2022
Duterte administration: Anong mga naging tagumpay at kahinaan? Alamin sa #halalan2022! #PHVote,PolicyMatters22,5/7/2022
Sino ang dapat nating piliin para sa kinabukasan ng bansa? #halalan2022 #PHVote,YouthVoice22,5/7/2022
Alamin natin ang mga posisyon ng mga kandidato ukol sa kalikasan at klima. #halalan2022 #PHEnvironment,EcoWarrior22,5/1/2022
Sino ang makakapagdala ng totoong pagbabago sa bansa? #halalan2022 #PHVote,NationFirst22,5/1/2022
Ipaglaban ang mga pangarap ng ating mga anak. Bumoto tayo nang tama! #halalan2022,MountainHiker_,5/1/2022
Bumoto ng may bukas sa isipan para sa ating kinabukasan. #halalan2022,BeachLover_,5/1/2022
Sama-sama tayo sa pagtahak ng tamang landas para sa bayan! #halalan2022,GadgetGuru_,5/2/2022
Ang bawat boto ay may malasakit para sa bansa. Huwag natin itong sayangin! #halalan2022,ArtLover_,5/2/2022
I-exercise ang ating boses para sa isang mas magandang Pilipinas! #halalan2022,ScienceNerd_,5/3/2022
Bumoto tayo para sa pagbabago at kaunlaran ng Pilipinas! #halalan2022,FoodExplorer_,5/3/2022
"BBM, Leni, o iba pa? Sino ang karapat-dapat na mamuno sa ating bansa? #halalan2022",UrbanExplorer_,5/4/2022
"Malapit na ang halalan. Huwag tayong maging apathetic, mag-research at bumoto ng wasto! #halalan2022",GlobeTrotter_,5/4/2022
Sino sa mga kandidato ang may kakayahan na solusyunan ang mga problema ng bansa? #halalan2022,WellnessGuru_,5/5/2022
Alin sa mga kandidato ang may makabuluhang plataporma para sa bayan? #halalan2022,TechSavvy_,5/5/2022
"BBM, Leni, at iba pa. Alamin natin ang kanilang mga plataporma sa mga debates. #halalan2022",Outdoorsy_,5/6/2022
Ang kinabukasan ay nasa ating mga kamay. Bumoto tayo nang may malasakit! #halalan2022,MusicEnthusiast_,5/6/2022
Bumoto para sa isang mas magandang Pilipinas! Ipaglaban ang karapatan natin! #halalan2022,TravelBug_,5/7/2022
Malalaman natin ang mga plano ng mga kandidato ukol sa ekonomiya. #halalan2022,FilmLover_,5/7/2022
