Method,Tweet,Username,Dates
Manual,"#Halalan2022
Quote",@Cytn199x,5/9/2022
Manual,"#Election2022PH As of May 09 2022 21:17
#Eleksyon2022 #Halalan2022 #GoogleTrendsVsSurvey",@orapips,5/9/2022
Manual,"ang daming aberya maghapon pero ang bilis ng turnout ng votes? ano yun?
#Halalan2022",@notcrysss,5/9/2022
Manual,"Replying to @ola_sou_josh
06:11
As I was about to finish filling out my ballot, a voter in my precinct cluster was about to feed his ballot to the VCM but failed. Apparently, it was a paper jam.
As of 06:20, the jam still hasn’t been fixed so the queue is basically at a halt. #Halalan2022",@ola_sou_josh,5/9/2022
Manual,"Official na ang BBM-SARA literal nga tandem of the year❤️💚
#Halalan2022",@DucotJamaica,5/9/2022
Manual,"@lenirobredo
mahal na mahal po kita, pinaglaban po kita hanggang dulo : ) #Halalan2022 #Eleksyon2022",@aeiou_gae,5/9/2022
Manual,"non-voter pero kabado malala!!!!! to all voters out there, please do your part and vote kung sino yung worthy! #Halalan2022",@letnellelim,5/9/2022
Manual,SANA MASOLUSYUNAN NYO PROBLEMA NG BANSA SA UNITY NYO. GOODLUCK PILIPINAS! #Eleksyon2022 #Halalan2022,@Haimeexx,5/9/2022
Manual,"wala akong nakitang poll watcher ni leni dito samin sa cavite, may bbm and imus gov watchers :((((( #Halalan2022",ybhanrui,5/9/2022
Manual,"family celebrating the current lead while i'm here getting the cold sweat because of it #Halalan2022
#Ipana7oNa10ParaSaLahat",@svnyllln,5/9/2022
Manual,Continue making them accountable. Make them feel the pressure. #Halalan2022,@TweetsNiQuincy,5/9/2022
Manual,"It’s a great day to vote… and in 52 minutes, you actually can! GET OUT AND VOTE! #Halalan2022 #Eleksyon2022",@EnriquezJMG,5/9/2022
Manual,"karen davila is on fire, burn the comelec for their incompetence. omg ha we are seeing a trend here 🤦🏻‍♂️💖
#VoteReportPH #Halalan2022 #Eleksyon2022 #LeniKiko2022
Quote",@altMEbro,5/9/2022
Manual,"Ginabi na.
Ginutom na.
Gout pa. (si Kuya @kapicapistrano
!)
But we finally got to vote! This has been the longest election day for any of us. We hope it was worth it; at least we did all we could. 🇵🇭
#Halalan2022",@ceejtheday,5/9/2022
Manual,"My mother is now finally convince that she will vote for Leni 👐🏻👐🏻
#Halalan2022 #Ipana7oNa10ParaSaLahat",@ewybanana,5/9/2022
Manual,"To all the voters out there, please vote for someone who will never betray you at the end. We all know what we deserve, so let's vote for the betterment of our country. Do not just vote wisely, but also vote conscientiously. Get that GOOD GOVERNANCE we deserve! #Halalan2022",@callmemingyu,5/9/2022
Manual,🙏🏻🇵🇭 #Eleksyon2022 #Halalan2022,@richmanslife08,5/9/2022
Manual,"Replying to @mskayyeee
A post-election academic break will be great 🥺🥺 i don't think i can focus at all kung di magiging maayos yung elections, and even if maging maayos man (please lord), need pa rin mag-adjust ng bawat isa sa atin sa bagong administrasyon.
#Halalan2022",@mskayyeee,5/9/2022
Manual,"Every election, I make it a point to fall in line at the very first hour. Since 2004, I have not missed a single election.
This #Halalan2022,I have casted my most certain and proudest Presidential vote yet. Vox populi, vox dei, but @lenirobredo
and Tropang Angat til the end!",@earl_johnm,5/9/2022
Manual,poor people are not to blame #Halalan2022 #Eleksiyon2022,@katarungann,5/9/2022
Manual,"Replying to @FashionPulis
Its her choice, kung gusto niya idisclose or not ang kanyang pipiliin.... Artista man o hindi, we have the right to choose, we have the right to voice out. Kaya nga may folder pag botohan, kasi para d mo makita sino iboboto ng bawat tao
Privacy kasi, at safety too #Halalan2022",@xandz34,5/9/2022
Manual,"Done voting 🌷
#Eleksyon2022",@sunnysunlisa,5/9/2022
Manual,"i have never prayed this hard before and i’ve never been this anxious on previous election before. PLEASE LORD LET LENI ROBREDO AND KIKO PANGILINAN WIN. give Philippines a shot to have a better tomorrow. 😭🙏🏼 #LeniRobredoForPresident
#Halalan2022 ￼ #Eleksyon2022 ￼",@wildcatmorana,5/9/2022
Manual,"This is it! Let’s make history!
Go out & vote! Whoever it is, it is! Let the people decide! We are all Filipino after all 🇵🇭
May 9, 2022
#Halalan2022",@jewelovdNile,5/9/2022
Manual,Today is the day. I hope we vote for someone who represents us. I hope we vote for someone who we believe that can make our country better. Let’s vote wisely for the the Philippines. Para sa bayan!!! 🇵🇭💙❤️💛🤍 #Halalan2022,@mhaiyeaah,5/9/2022
Manual,I think VP Leni's voters won't accept the results and will go to the streets. BBM might call for Martial Law for peace and order. No! Not this again! Hope my observation is untrue! We're the sway voters and we're getting sandwiched by 2 opposing sides. #Halalan2022 #Eleksyon2022,@ray_zuin,5/9/2022
Manual,Ang hirap magFocus sa trabaho. #HalalanResults #Halalan2022 #Elections2022,@akosibatangpot,5/9/2022
Manual,"https://twitter.com/mattblaze/status/1210263591414325249?t=VKdoKu05xMct9UxnOPIKuA&s=19
#Halalan2022",@jowabels,5/9/2022
Manual,"LOOK: Some voters started to arrive here at Mariano Marcos Elementary School in Batac, Ilocos Norte to cast their votes. Presidential candidate @bongbongmarcos
will vote at precinct 0036A here at around 7 a.m @TheManilaTimes
#Eleksyon2022 #Halalan2022 #2022elections #phvote",@tmtcathyvalente,5/9/2022
Manual,"Pangilinan says fight not over yet, but fears bleak future #Halalan2022",ABSCBNNews,5/9/2022
Manual,"It's 6:15AM and our precint is already brimming with people! I've been voting in this precint since I was 18 and I have never seen this get full so early. People are indeed showing up— praying it's for the right leaders 🙏🏻🙏🏻🙏🏻
#Halalan2022",@eggsaladstains,5/9/2022
Manual,Watch '#Halalan2022: The ABS-CBN News Special Coverage' LIVE on,@ANCALERTS,5/9/2022
Manual,God bless Pilipinas 🙏🏻 #Halalan2022,@iamURlemon,5/9/2022
Manual,"From where Im voting, several presincts are exp machine malfunctions. Voters are given 2 options:
- wait for it to be fixed/replaced
- cast their vote and leave. Let OIC feed the ballots.
#Halalan2022",@mrmarkmarcos,5/9/2022
Manual,"@COMELEC
Please check this out. #PHVote #Halalan2022",@zannysan,5/9/2022
Manual,"Teacher-in-charge Winnielyn Alcibar of Inchican Elementary School says they're all systems go at 6am. Election board present, more than 3,000 voters are expected here today. #Halalan2022 @ABSCBNNews",@JervisManahan,5/9/2022
Manual,"9 May 2022 | One ballot, One chance 📝🗳️
Exercise your right to vote and make sure to vote wisely. 🇵🇭 #Eleksyon2022 #Halalan2022 #VoteSAFEPilipinas #WeDecide #PHVote",@coyxxx,5/9/2022
Manual,"Replying to @ABSCBNNews
and @ChrislenBulosan
Halos mga senior citizen ang mga unang bumoto sa Daniel R. Aguinaldo National High School sa Davao City nitong Lunes ng umaga. Ayon sa ilan sa kanila, ito’y para maiwasan ang siksikan sa pila dahils inaasahang dagsa mga botante. | via @ChrislenBulosan
#Halalan2022",@ABSCBNNews,5/9/2022
Manual,"Para sa aking mga pasyente, at magiging mga pasyente. Para sa Pilipinas
#HALALAN2022 #PiliPinas2022",@anzypanzywanzy,5/9/2022
Manual,"today's theme song is Joey Ayala's Walang Hanggang Paalam .... i do love the country a little, but yah it's difficult. #Halalan2022",@anya028515,5/9/2022
Manual,DONE ✅ Vote Wisely. Vote what’s best for the country. Vote for those who you believe will serve the people and not their own personal interests 🇵🇭 #Halalan2022 https://twitter.com/imrzlu/status/1519112138316337152,"@iamkarendavila
",5/9/2022
Manual,Civil War is about to start in the Philippines #Halalan2022,@_BTSxTXT_,5/9/2022
Manual,Philippines what's not popping? what's going on? #Halalan2022,@notaneya,5/9/2022
Manual,reminder uli!! lalo kung may affiliated candidate ang kulay ng shirt mo! they'd do this so your vote won't count! #halalan2022,@nefelibatAtaxic,5/9/2022
Manual,"Actor > Atty.
🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡
#Halalan2022",@Jxcxb005,5/9/2022
Manual,"LOOK: Supporters of Uniteam continue to celebrate outside their headquarters in Mandaluyong early Tuesday morning. | via @nicobagsic
#Halalan2022",@ABSCBNNews,5/9/2022
Manual,"Filo Neverlands, It’s the Election Day!
Let's all vote wisely! Stay safe and follow the safety protocols while voting. 💜
#Eleksyon2022
#Halalan2022",@G_IDLEPH,5/9/2022
Manual,"HUMABOL KA LENI. UTANG NA LOOB.
LORD, WE'VE BEEN THROUGH SO MUCH AS CITIZENS OF THIS COUNTRY. BAKA NAMAN. IBIGAY MO NA SAMIN 'TO. 🥺🙏😭😭😭 #Halalan2022 #Eleksyon2022 #LeniRobredoForPresident 🥺",@kingelldon,5/9/2022
Manual,Ngayon lang ako naapektuhan ng ganito kalala sa eleksyon. Bakit Pilipinas? Ang hirap mo ipaglaban. #Halalan2022,@lpcalouj,5/9/2022
Manual,"The PPCRV, the citizens election watchdog, will lay out the Election Returns against the number of actual votes cast. Perform manual audit, then check whether the figures add up or not. The PPCRV could well be the game changer. #PhVote
#Eleksiyon2022 #Halalan2022",@joel_gregorio,5/9/2022
Manual,"Baka in 2028, magkaisa na sila #Halalan2022 #Eleksyon2022
Quote",@BROnnyjameS001,5/9/2022
Manual,done voting ✅ in and out in just 30 minutes #Halalan2022,@minramjeon,5/9/2022
Manual,"pinatay ko na yung tv : ))
#Halalan2022 #Eleksyon2022",@aeiou_gae,5/9/2022
Manual,"In PDU30, I TRUST.
#Halalan2022",@Breyaneya,5/9/2022
Manual,"Bases on these ERS, Bongbong Marcos has already exceeded PRRD’s votes in 2016.
Duterte won with more than 16M votes, Marcos Jr is now at 20M. These are partial & unofficial but important to note. #Halalan2022",@iamkarendavila,5/9/2022
Manual,This village official explains that only 10 people can be accommodated in 3 classrooms. #Halalan2022 #Eleksyon2022 #PHvote @TheManilaTimes,@tmtariccua,5/9/2022
Manual,"With an hour before the polls open, think of voting not just a civic duty but an act of patriotism. Lincoln said that the ballot is more powerful than the bullet. True. Elections in effect are revolutionary so go out and vote and let's shatter the turnout levels. #Halalan2022",@DeusXMachina14,5/9/2022
Manual,My vote for Leni is never a wasted vote. What is wasted is a chance of a good governance. #Eleksyon2022 #Halalan2022,@CocoOrquillas,5/9/2022
Manual,"Replying to @notcrysss
amin nalang leni-kiko 🥺
Salamat sa pagtindig Naga City 🌷
#Halalan2022",@notcrysss,5/9/2022
Manual,"DepEd Election Task Force Hotline now available to receive concerns and assist on election-related matters. @TheManilaTimes
#Eleksyon2022 #Halalan2022 #2022elections #phvote",@kaithreencruz,5/9/2022
Manual,"My vote had been casted. There was an issue with the PCOS machine, paper jam error. But the teachers were quick to fix the issue. #halalan2022",@joshuaNguibone,5/9/2022
Manual,Done. Also ang init. #Election2022PH,@czarmedinaguce,5/9/2022
Manual,"Just done voting. Pls vote wisely.🌸🎀
#Eleksyon2022
#Halalan2022",@yanceyy__,5/9/2022
Manual,"Good morning!!
God Bless Pilipinas! #Halalan2022 On my way to vote…",@nonStopKSoo_,5/9/2022
Manual,my family voted for robin padilla because he’s popular 🥹😢😭 hala kayooo #Eleksyon2022 #Halalan2022,@popxco,5/9/2022
Manual,"Replying to @mskayyeee
A post-election academic break will be great 🥺🥺 i don't think i can focus at all kung di magiging maayos yung elections, and even if maging maayos man (please lord), need pa rin mag-adjust ng bawat isa sa atin sa bagong administrasyon.
#Halalan2022",@mskayyeee,5/9/2022
Manual,"Bilihan ng boto ng Bacolod City umaabot sa P5,000? #Halalan2022",@ABSCBNNews,5/9/2022
Manual,please. please vote wisely. #Halalan2022,@nagwawakas,5/9/2022
Manual,IN PHOTOS: Historic May 9 elections in the Philippines #Halalan2022,@ABSCBNNews,5/9/2022
Manual,"Please go out and vote.
Practice your right to suffrage, especially if you're a woman–many women before you have shed blood, sweat, and tears for that right. #Halalan2022",@DauntlessINFJ,5/9/2022
Manual,"Panalo ang presidente n'yo pero ipinatalo n'yo ang Pilipinas.
#Halalan2022 #HalalanResults",@achristianL_,5/9/2022
Manual,"ROME - At PH Embassy in Italy, SBOC will resume at 9am, Italy time (3pm, PH time) while SBEIs will continue the ballot feeding until they finish the remaining precints.
@TFCNewsNow
@ABSCBNNews
#Halalan2022",@jackiedevega,5/9/2022
Manual,"Done casting my vote Vote wisely
#PHVote 🇵🇭
#Halalan2022",@mysheil105,5/9/2022
Manual,"Replying to @regielmagusara
Vote Counting Machines still nonfunctional at Clustered Precinct No. 1272 at M. Araullo High School. Election officials have decided to do manual vote counting since VCMs are taking too long to arrive/become functional. #PHVote #Halalan2022 #Eleksyon2022 @COMELEC",@regielmagusara,5/9/2022
Manual,its philippine election day today and i just finished casting my vote! para sa bayan. para sa pilipinas 🌷🌾🇵🇭 #Halalan2022,@ybhanrui,5/9/2022
Manual,"Early Birds🌞. First Time Voters for National Election. Vote wisely at icheck ang resibo.🇵🇭
#Eleksyon2022
#Halalan2022",@lysscrtz,5/9/2022
Manual,"THIS
""Marcos Jr and Sara may have won the elections but it's actually Leni and Kiko who have captured the hearts and minds, especially the young people who have supported them. No one can take that away from them."" 🌸🌸🌸
#Halalan2022",@herepiphany_,5/9/2022
Manual,Ang bilis ng bilangan partida may mga sirang VCM including dito samin #Halalan2022,@mac_yory,5/9/2022
Manual,"Yiehhh tuwang tuwa akala mo naman kasama syang titira sa malacañan.
#Election2022PH #Election2022PH #Halalan2022",@_ItsMe_YJ,5/9/2022
Manual,"PANOORIN: Sa Roma, last voter ang OFW na si Miguel Roberto, isang assistenza, Lumabas si Roberto sa kanyang trabaho para makaboto. Aniya, karapatan natin ang makaboto.
@TFCNewsNow
@ABSCBNNews
#HALALAN2022",@jackiedevega,5/9/2022
Manual,"64-year-old Agusto Fabello, who has suffered from stroke due to hypertension, was pushed on his wheelchair from their home in a nearby rice field to be able to cast his vote at Carangcang ES in CamSur.
“Nahirapan ako, pero importante talagang bumoto ako."" | @wenacos
#Halalan2022",@ABSCBNNews,5/9/2022
Manual,Today we make history again. Exercise and guard your right to suffrage. Go out and vote wisely! 🇵🇭 #ParaSaBayan #Halalan2022,@ibreatheinmars,5/9/2022
Manual,"#Eleksyon2022 #Halalan2022 @ABSCBNNews
@gmanews
@newsdwight
@krixiasINQ
Quote",@peggyscdp,5/9/2022
Manual,"Good morning everyone! 🌞
Praying for a peaceful and clean #Eleksyon2022 Please VOTE WISELY. Filipino people deserves 6 years of good governance. 🇵🇭🇵🇭🇵🇭
Tara na #Ipana7oNa10ParaSaLahat #LeniKiko2022 #Halalan2022 #LeniForPresident",@mewlionsPH,5/9/2022
Manual,"Prayer before an election.
#Election2022PH
#A10To
#Eleksyon2022 #LeniRobredoForPresident #LeniKikoAllTheWay",@JimGumboc,5/9/2022
Manual,vote wisely !!! 🇵🇭💗🌾 #Halalan2022,@foryiso,5/9/2022
Manual,"Yung mga namimigay ng sample ballot dyan sa Las Piñas ngayong araw, red flag sakin mga kandidato nyo! #Halalan2022",@TweetsNiQuincy,5/9/2022
Manual,"Iba rin tong si Robin Padilla noh
Nambawan sa Senators
Expected naman na mananalo siya pero yung as #1 senator parang ambigat
He even outranked those ""experienced"" politicians
#Halalan2022 #Election2022",@sio_92,5/9/2022
Manual,"Replying to @_katrinadomingo
IYO BERNARDO WILL NOT CONCEDE DEFEAT VS VICO SOTTO
Pasig Vice Mayor Iyo Bernardo questions seeming landslide win of Mayor @VicoSotto
, casts doubt on automated counting.
Bernardo in disbelief as he claims he got zero votes in his bailiwick Brgy. Kapasigan. #halalan2022",@_katrinadomingo,5/9/2022
Manual,"Bakit ako mahihiya kung alam ko na nanindigan ako para sa tama at highly qualified na kandidato.
Ang mahalaga lumalaban. 'Yan ang aking natutunan sa mahigit na dalawam buwan na kampanya.
'Yan ang lesson na naituro ni VP @lenirobredo
sa amin.
#Eleksyon2022 #Halalan2022",@AndreelRaagas,5/9/2022
Manual,"It’s never too late to switch for the right candidate 🤍
Vote wisely! 🌸 #Election2022PH",@_psychopattxx,5/9/2022
Manual,Haist kahit klan tlga ang gulo ng election day lol #Halalan2022,@hayhayhay_13,5/9/2022
Manual,"Done casting my vote 🌸🌸. Thank you for supporting and fighting for VP Leni. As a bicolana, I'm very grateful for all the people who stood up for her. When the last vote is counted, I'm hoping our future is what we all deserve to have - kulay Rosas. #Halalan2022 #Eleksyon2022",@chunliemae,5/9/2022
Manual,WE WILL WIN THIS! PARA SA BAYAN!! 🌸 #Eleksyon2022,@mirasoljeh,5/9/2022
Manual,"To all the voters out there, please vote for someone who will never betray you at the end. We all know what we deserve, so let's vote for the betterment of our country. Do not just vote wisely, but also vote conscientiously. Get that GOOD GOVERNANCE we deserve! #Halalan2022",@callmemingyu,5/9/2022
Manual,Good prayers 🙏 before venturing forth. Mabuhay ang homeland natin 🇵🇭. For God and county. #Halalan2022,@AlimMYasin,5/9/2022
Manual,"If the official canvassing will just start later at 1 pm, what will happen to the numbers in the transparency server? Will it go back all to zero? @COMELEC
@jabjimenez
#Halalan2022 #Eleksyon2022 #VoteSafePilipinas",@gonzalesxnelson,5/9/2022
